DATAFLOW,LAST UPDATE,freq,unit,iscedf13,isced11,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Belgium,2022,10588,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2013,9342,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2014,8677,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2015,7974,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2016,7600,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2017,6791,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2018,6898,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2019,6597,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2020,6510,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2021,6468,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Bulgaria,2022,6338,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2013,662,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2014,580,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2015,550,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2016,486,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2017,578,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2018,481,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2019,487,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2020,520,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2021,560,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Cyprus,2022,545,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2013,12597,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2014,12226,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2015,12154,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2016,11001,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2017,9391,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2018,9092,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2019,8818,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2020,8708,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2021,8495,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Czechia,2022,8529,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2013,115802,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2014,119975,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2015,114977,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2016,111937,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2017,108810,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2018,102658,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2019,137602,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2020,125054,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2021,122218,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Germany,2022,114188,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2013,5810,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2014,6274,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2015,4795,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2016,5527,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2017,5524,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2018,6307,bd
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2019,6320,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2020,6394,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2021,6739,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Denmark,2022,6596,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2013,1693,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2014,1447,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2015,1466,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2016,1073,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2017,959,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2018,886,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2019,823,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2020,771,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2021,826,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Estonia,2022,816,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2013,14758,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2014,14243,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2015,16685,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2016,15826,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2017,17314,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2018,17990,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2019,18789,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2020,15623,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2021,15660,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Greece,2022,11556,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2013,30447,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2014,29610,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2015,27906,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2016,26808,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2017,26276,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2018,26112,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2019,26781,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2020,26418,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2021,28013,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Spain,2022,29520,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2016,471657,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2017,454916,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2018,455320,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,European Union - 28 countries (2013-2020),2019,488643,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2013,7003,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2014,6943,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2015,7562,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2016,7443,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2017,7145,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2018,7359,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2019,7395,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2020,7783,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2021,9460,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Finland,2022,9361,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2016,27191,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2017,26116,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2018,32835,b
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2019,33496,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2020,34998,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2021,37050,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,France,2022,51866,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2015,6981,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2016,7084,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2017,7106,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2018,6903,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2019,6354,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2020,5947,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,"Engineering, manufacturing and construction",Bachelor's or equivalent level,Total,Croatia,2021,6159,
